price,postcode,bedrooms,baths,receptions,station,parking,garage,balcony,terrace,garden,porter,security,concierge,new,pre_owned,type_of_building,fireplace,wood_floors,listed,agent
875000.0,se15,4 beds,1 bath,1 reception,0.6 miles peckham rye,yes,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 13th apr 2021","acorn - peckham rye, view , agent,  properties"
735000.0,sw8,4 beds,2 baths,1 reception,0.2 miles oval,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","tate residential, view , agent,  properties"
1595000.0,sw1v,2 beds,2 baths,1 reception,0.4 miles pimlico,no,yes,no,no,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","chestertons - westminster & pimlico, view , agent,  properties"
1500000.0,e2,3 beds,2 baths,,0.2 miles cambridge heath,yes,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 13th apr 2021","inigo, view , agent,  properties"
550000.0,se8,3 beds,2 baths,1 reception,0.2 miles greenland pier,yes,no,yes,yes,no,no,no,no,no,yes,terrace house,no,no,"listed on,  , 13th apr 2021","madley property, view , agent,  properties"
1300000.0,se1,2 beds,1 bath,2 receptions,0 miles london waterloo east,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","frank harris & co., view , agent,  properties"
850000.0,se16,5 beds,2 baths,2 receptions,0.3 miles hilton docklands nelson dock pier,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","eden estates, view , agent,  properties"
750000.0,e9,2 beds,1 bath,1 reception,0.2 miles hackney central,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","keatons - hackney (mare street), view , agent,  properties"
2000000.0,sw12,5 beds,3 baths,2 receptions,0.1 miles wandsworth common,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,yes,"listed on,  , 13th apr 2021","savills - northcote road, view , agent,  properties"
775000.0,se15,3 beds,,,0.2 miles queens road (peckham),no,no,no,yes,yes,no,no,no,no,yes,detached house,no,no,"listed on,  , 13th apr 2021","roy brooks, view , agent,  properties"
850000.0,e14,5 beds,5 baths,1 reception,0.2 miles mudchute,yes,no,yes,yes,yes,no,yes,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","99home ltd, view , agent,  properties"
1425000.0,w6,4 beds,2 baths,1 reception,0.4 miles barons court,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","douglas & gordon - fulham, view , agent,  properties"
675000.0,e14,2 beds,1 bath,1 reception,0.3 miles limehouse,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","foxtons - canary wharf, view , agent,  properties"
575000.0,sw9,4 beds,1 bath,1 reception,0.4 miles brixton,no,no,no,no,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 13th apr 2021","foxtons - brixton, view , agent,  properties"
1600000.0,sw17,4 beds,3 baths,1 reception,0.2 miles wandsworth common,yes,no,no,yes,no,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 13th apr 2021","rampton baseley, view , agent,  properties"
1350000.0,e9,5 beds,1 bath,1 reception,0.3 miles hackney central,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 13th apr 2021","dexters - hackney, view , agent,  properties"
1625000.0,sw18,5 beds,4 baths,2 receptions,0.4 miles wandsworth town,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","savills - wandsworth, view , agent,  properties"
1725000.0,sw15,4 beds,4 baths,2 receptions,0.3 miles putney pier,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","savills - putney, view , agent,  properties"
1450000.0,w6,4 beds,4 baths,1 reception,0.3 miles goldhawk road,yes,yes,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","winkworth - hammersmith, view , agent,  properties"
695000.0,w12,4 beds,2 baths,1 reception,0.5 miles east acton,yes,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 12th apr 2021","purplebricks, head office, view , agent,  properties"
1275000.0,sw15,3 beds,1 bath,2 receptions,0.3 miles putney pier,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 12th apr 2021","hamptons - putney sales, view , agent,  properties"
1450000.0,e5,4 beds,4 baths,,0.3 miles clapton,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","the modern house, view , agent,  properties"
1500000.0,nw2,4 beds,2 baths,2 receptions,0.4 miles cricklewood,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,yes,"listed on,  , 12th apr 2021","exp world uk, view , agent,  properties"
1400000.0,n19,5 beds,1 bath,,0 miles upper holloway,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","david andrew estates, view , agent,  properties"
750000.0,n4,3 beds,1 bath,2 receptions,0.2 miles harringay green lanes,no,no,no,yes,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 12th apr 2021","paul simon residential sales, view , agent,  properties"
800000.0,se10,2 beds,2 baths,1 reception,0 miles deptford bridge,yes,no,no,yes,yes,no,no,no,no,yes,detached house,no,no,"listed on,  , 12th apr 2021","foxtons - greenwich, view , agent,  properties"
825000.0,se5,2 beds,1 bath,,0.1 miles denmark hill,no,no,no,no,yes,no,no,no,no,yes,,no,no,"listed on,  , 12th apr 2021","the modern house, view , agent,  properties"
899950.0,n16,3 beds,2 baths,2 receptions,0.5 miles dalston kingsland,yes,no,yes,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","next move - stoke newington, view , agent,  properties"
695000.0,e14,3 beds,1 bath,1 reception,0.1 miles mudchute,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","holland properties, view , agent,  properties"
575000.0,se14,3 beds,2 baths,1 reception,0.3 miles queens road (peckham),no,yes,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","your move - new cross, view , agent,  properties"
1500000.0,se1,2 beds,1 bath,2 receptions,0 miles london waterloo east,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","stirling ackroyd - london bridge, view , agent,  properties"
1000000.0,sw11,3 beds,2 baths,2 receptions,0.6 miles queenstown road (battersea),no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","john d wood & co. - battersea sales, view , agent,  properties"
1250000.0,e5,4 beds,2 baths,2 receptions,0.2 miles clapton,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","stirling ackroyd - clapton, view , agent,  properties"
1995000.0,sw11,5 beds,2 baths,2 receptions,0.4 miles clapham junction,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 12th apr 2021","john d wood & co. - wandsworth sales, view , agent,  properties"
725000.0,se8,3 beds,2 baths,2 receptions,0.4 miles surrey quays,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 12th apr 2021","oliver jaques, view , agent,  properties"
1575000.0,sw6,4 beds,3 baths,2 receptions,0.4 miles imperial wharf,no,no,no,no,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","foxtons - fulham broadway, view , agent,  properties"
1050000.0,sw6,3 beds,2 baths,,0.2 miles fulham broadway,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 12th apr 2021","kinleigh folkard & hayward - fulham and chelsea sales, view , agent,  properties"
750000.0,sw11,4 beds,1 bath,2 receptions,0.4 miles cadogan pier,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 11th apr 2021","purplebricks, head office, view , agent,  properties"
1250000.0,sw9,4 beds,3 baths,2 receptions,0.3 miles clapham north,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 11th apr 2021","yopa, view , agent,  properties"
1375000.0,nw5,3 beds,2 baths,2 receptions,0.3 miles gospel oak,no,no,no,yes,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 11th apr 2021","buchanan rae wilson, view , agent,  properties"
925000.0,e8,4 beds,1 bath,1 reception,0.4 miles haggerston,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 10th apr 2021","mega estates, view , agent,  properties"
1400000.0,se10,5 beds,2 baths,1 reception,0.1 miles greenwich,no,no,no,yes,yes,no,no,no,no,yes,terrace house,yes,no,"listed on,  , 10th apr 2021","conran, view , agent,  properties"
875000.0,se4,4 beds,,3 receptions,0.2 miles brockley,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 10th apr 2021","conran, view , agent,  properties"
1250000.0,e1w,4 beds,3 baths,1 reception,0.3 miles shadwell,yes,yes,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 10th apr 2021","hamptons - tower bridge sales, view , agent,  properties"
1235000.0,n4,5 beds,1 bath,2 receptions,0.2 miles harringay green lanes,no,no,yes,yes,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 10th apr 2021","paul simon residential sales, view , agent,  properties"
1000000.0,sw6,3 beds,2 baths,1 reception,0.4 miles wandsworth town,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 10th apr 2021","radstock property, view , agent,  properties"
1400000.0,nw6,4 beds,2 baths,2 receptions,0.3 miles kilburn park,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 10th apr 2021","benham and reeves - hampstead, view , agent,  properties"
1595000.0,n1,3 beds,2 baths,2 receptions,0.2 miles essex road,yes,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 9th apr 2021","savills - islington, view , agent,  properties"
1500000.0,w14,4 beds,2 baths,,0.3 miles west kensington,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 9th apr 2021","john d wood & co. - fulham broadway sales, view , agent,  properties"
999995.0,nw1,2 beds,1 bath,1 reception,0.1 miles camden road,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","salter rex, view , agent,  properties"
885000.0,se1,3 beds,1 bath,1 reception,0.5 miles bermondsey,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","acorn - london bridge, view , agent,  properties"
1000000.0,n5,3 beds,2 baths,1 reception,0.2 miles drayton park,yes,no,no,no,no,no,no,no,no,yes,,no,yes,"listed on,  , 9th apr 2021","nested ltd, view , agent,  properties"
1400000.0,sw18,4 beds,2 baths,2 receptions,0.7 miles wandsworth town,no,no,no,no,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","john d wood & co. - wandsworth sales, view , agent,  properties"
925000.0,se15,3 beds,1 bath,1 reception,0.6 miles honor oak park,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","munday's, london, view , agent,  properties"
1000000.0,se15,4 beds,,,0.4 miles denmark hill,no,no,no,yes,yes,no,no,no,no,yes,terrace house,yes,yes,"listed on,  , 9th apr 2021","roy brooks, view , agent,  properties"
1295000.0,n7,4 beds,2 baths,2 receptions,0.5 miles upper holloway,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","chestertons - camden & primrose hill, view , agent,  properties"
2400000.0,n5,4 beds,3 baths,2 receptions,0.4 miles canonbury,no,no,no,yes,yes,no,no,no,no,yes,,yes,no,"listed on,  , 9th apr 2021","fine & country - islington, view , agent,  properties"
935000.0,sw15,3 beds,,,0.1 miles putney,no,yes,no,yes,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","good move, view , agent,  properties"
2000000.0,wc1x,3 beds,2 baths,2 receptions,0.4 miles london kings cross,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","savills - clerkenwell, view , agent,  properties"
925000.0,se15,4 beds,2 baths,2 receptions,0.5 miles nunhead,no,no,no,no,yes,no,no,no,no,yes,detached house,yes,no,"listed on,  , 9th apr 2021","roy brooks, view , agent,  properties"
400000.0,se8,2 beds,1 bath,1 reception,0.5 miles south bermondsey,no,yes,yes,yes,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","purplebricks, head office, view , agent,  properties"
625000.0,se8,3 beds,1 bath,1 reception,0.4 miles surrey quays,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","alex neil estate agents - south east london, view , agent,  properties"
1250000.0,nw10,4 beds,3 baths,2 receptions,0.2 miles kensal green,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","knight frank - queens park sales, view , agent,  properties"
1095000.0,ec1r,2 beds,2 baths,,0.3 miles farringdon,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","kinleigh folkard & hayward - clerkenwell sales, view , agent,  properties"
600000.0,se15,3 beds,2 baths,1 reception,0.3 miles queens road (peckham),yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","barnard marcus - peckham, view , agent,  properties"
995000.0,se11,5 beds,2 baths,2 receptions,0.2 miles elephant & castle,no,no,no,no,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 9th apr 2021","tate residential, view , agent,  properties"
1175000.0,sw6,4 beds,1 bath,1 reception,0.4 miles fulham broadway,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","moving inn, view , agent,  properties"
700000.0,se15,4 beds,2 baths,1 reception,0.5 miles peckham rye,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 9th apr 2021","barnard marcus - peckham, view , agent,  properties"
1900000.0,sw18,5 beds,3 baths,2 receptions,0.5 miles wandsworth common,yes,no,no,no,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 9th apr 2021","rampton baseley, view , agent,  properties"
850000.0,nw10,4 beds,1 bath,1 reception,0.1 miles kensal green,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","dexters - kensal rise & queen's park, view , agent,  properties"
1050000.0,n4,3 beds,1 bath,1 reception,0.3 miles finsbury park,no,no,no,no,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 9th apr 2021","alwyne estates, view , agent,  properties"
2250000.0,w2,2 beds,2 baths,2 receptions,0.1 miles edgware road circle,no,no,yes,no,no,no,no,no,no,yes,,no,no,"listed on,  , 9th apr 2021","hamptons - hyde park & bayswater sales, view , agent,  properties"
1025000.0,se22,4 beds,1 bath,2 receptions,0.7 miles honor oak park,no,no,no,no,yes,no,no,no,no,yes,detached house,yes,yes,"listed on,  , 9th apr 2021","roy brooks, view , agent,  properties"
1300000.0,n4,5 beds,2 baths,2 receptions,0.1 miles crouch hill,no,no,no,no,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 8th apr 2021","drivers & norris, view , agent,  properties"
1100000.0,w14,3 beds,2 baths,,0.1 miles west kensington,no,yes,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","winkworth - fulham & parsons green, view , agent,  properties"
1100000.0,se22,4 beds,2 baths,2 receptions,0.8 miles north dulwich,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 8th apr 2021","winkworth - dulwich, view , agent,  properties"
1250000.0,n19,4 beds,2 baths,2 receptions,0.2 miles crouch hill,no,no,yes,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","tatlers, view , agent,  properties"
700000.0,e1,4 beds,1 bath,1 reception,0.4 miles limehouse,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","savills - wapping, view , agent,  properties"
1375000.0,w9,3 beds,3 baths,2 receptions,0.4 miles westbourne park,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","behr and butchoff, view , agent,  properties"
1350000.0,sw13,3 beds,2 baths,2 receptions,0.5 miles ravenscourt park,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 8th apr 2021","savills - barnes, view , agent,  properties"
850000.0,n1,3 beds,1 bath,1 reception,0.3 miles angel,no,no,no,no,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","doorsteps.co.uk, national, view , agent,  properties"
1000000.0,n6,2 beds,2 baths,1 reception,0.5 miles highgate,no,no,no,yes,no,no,no,no,no,yes,detached house,no,no,"listed on,  , 8th apr 2021","goldschmidt & howland - highgate, view , agent,  properties"
1950000.0,nw3,4 beds,2 baths,2 receptions,0.4 miles chalk farm,yes,no,no,yes,yes,no,no,no,no,yes,,no,no,"listed on,  , 8th apr 2021","blane, rosen & co, view , agent,  properties"
1950000.0,nw3,4 beds,2 baths,3 receptions,0.4 miles chalk farm,yes,no,no,yes,yes,no,no,no,no,yes,,no,yes,"listed on,  , 8th apr 2021","howard estates, view , agent,  properties"
795000.0,n1,2 beds,1 bath,1 reception,0.3 miles essex road,no,no,no,yes,no,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","dexters - islington, view , agent,  properties"
550000.0,e14,2 beds,1 bath,1 reception,0.2 miles mudchute,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","keller williams prime properties, view , agent,  properties"
1350000.0,se15,4 beds,3 baths,,0.3 miles peckham rye,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","munday's, london, view , agent,  properties"
1800000.0,sw12,5 beds,3 baths,2 receptions,0.2 miles clapham south,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 8th apr 2021","savills - clapham, view , agent,  properties"
1275000.0,se22,5 beds,3 baths,2 receptions,0.8 miles north dulwich,yes,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 8th apr 2021","foxtons - dulwich, view , agent,  properties"
1150000.0,sw4,4 beds,2 baths,2 receptions,0.2 miles clapham north,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 8th apr 2021","hamptons - clapham sales, view , agent,  properties"
1200000.0,e8,3 beds,1 bath,2 receptions,0.3 miles london fields,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","dexters - hackney, view , agent,  properties"
825000.0,e8,3 beds,1 bath,2 receptions,0.1 miles hackney downs,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","keatons - hackney (mare street), view , agent,  properties"
850000.0,sw1v,2 beds,1 bath,1 reception,0.2 miles pimlico,yes,no,no,no,no,no,no,no,no,yes,,no,no,"listed on,  , 8th apr 2021","douglas & gordon - pimlico & westminster, view , agent,  properties"
675000.0,w12,3 beds,2 baths,1 reception,0.3 miles east acton,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","dexters - shepherds bush, view , agent,  properties"
875000.0,sw12,3 beds,1 bath,2 receptions,0.3 miles balham,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","dexters - clapham, view , agent,  properties"
1735000.0,sw11,4 beds,4 baths,1 reception,0.7 miles clapham common,no,no,no,yes,yes,no,no,no,no,yes,terraced house,yes,yes,"listed on,  , 8th apr 2021","west end residence, view , agent,  properties"
699950.0,sw18,1 bed,1 bath,1 reception,0.6 miles wandsworth town,no,no,no,no,yes,no,no,no,no,yes,detached house,no,no,"listed on,  , 8th apr 2021","knight frank - wandsworth sales, view , agent,  properties"
680000.0,n15,3 beds,1 bath,2 receptions,0.4 miles harringay green lanes,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 8th apr 2021","paul simon residential sales, view , agent,  properties"
1100000.0,sw6,3 beds,2 baths,2 receptions,0.2 miles putney bridge,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 8th apr 2021","chestertons - fulham road, view , agent,  properties"
925000.0,sw2,4 beds,2 baths,2 receptions,0.4 miles clapham north,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","marsh & parsons - clapham, view , agent,  properties"
1650000.0,sw6,5 beds,3 baths,2 receptions,0.5 miles wandsworth riverside quarter pier,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,yes,"listed on,  , 8th apr 2021","aspire - fulham south, view , agent,  properties"
1400000.0,w9,4 beds,2 baths,1 reception,0.4 miles queen's park,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","douglas & gordon - queens park & kensal rise, view , agent,  properties"
1475000.0,w9,4 beds,3 baths,1 reception,0.1 miles queens park (london),yes,no,no,no,yes,no,no,no,no,yes,detached house,no,no,"listed on,  , 8th apr 2021","hamptons - maida vale sales, view , agent,  properties"
1250000.0,n1,3 beds,2 baths,1 reception,0.1 miles caledonian road & barnsbury,no,no,yes,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 8th apr 2021","hamptons - islington sales, view , agent,  properties"
1150000.0,sw11,4 beds,2 baths,2 receptions,0.4 miles clapham junction,no,no,no,yes,no,no,no,no,no,yes,detached house,no,no,"listed on,  , 8th apr 2021","john d wood & co. - battersea sales, view , agent,  properties"
1450000.0,sw11,5 beds,3 baths,2 receptions,0.5 miles clapham junction,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,yes,"listed on,  , 7th apr 2021","rampton baseley, view , agent,  properties"
1100000.0,n16,3 beds,,,0.4 miles stoke newington,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","hunters - stoke newington, view , agent,  properties"
1376000.0,ec2a,2 beds,,,0.2 miles shoreditch high street,no,no,no,no,no,no,no,yes,no,yes,detached house,no,no,"listed on,  , 7th apr 2021","js estate management, view , agent,  properties"
1325000.0,se22,4 beds,2 baths,1 reception,0.8 miles honor oak park,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 7th apr 2021","foxtons - dulwich, view , agent,  properties"
1399950.0,nw10,4 beds,2 baths,2 receptions,0.3 miles kensal rise,no,no,yes,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","winkworth - kensal rise & queen's park, view , agent,  properties"
1695000.0,sw8,5 beds,2 baths,2 receptions,0.4 miles stockwell,no,no,yes,yes,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 7th apr 2021","winkworth - kennington sales, view , agent,  properties"
1125000.0,n8,4 beds,2 baths,1 reception,0.5 miles hornsey,no,no,yes,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","martyn gerrard - crouch end, view , agent,  properties"
1150000.0,n19,4 beds,1 bath,2 receptions,0.3 miles upper holloway,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","martyn gerrard - kentish town, view , agent,  properties"
975000.0,nw5,3 beds,2 baths,1 reception,0.1 miles gospel oak,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 7th apr 2021","rochester place ltd, view , agent,  properties"
675000.0,n19,3 beds,1 bath,1 reception,0.1 miles archway,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","habitats, view , agent,  properties"
815000.0,n4,3 beds,1 bath,2 receptions,0.3 miles harringay green lanes,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","paul simon residential sales, view , agent,  properties"
1100000.0,w2,2 beds,2 baths,1 reception,0.2 miles bayswater,yes,no,yes,yes,yes,yes,no,yes,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","chestertons - notting hill, view , agent,  properties"
2000000.0,sw12,4 beds,3 baths,2 receptions,0.1 miles wandsworth common,no,no,no,yes,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 7th apr 2021","knight frank - wandsworth sales, view , agent,  properties"
950000.0,e9,4 beds,2 baths,1 reception,0.3 miles london fields,no,no,yes,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","dexters - hackney, view , agent,  properties"
750000.0,se14,3 beds,1 bath,1 reception,0.5 miles new cross gate,no,no,no,yes,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 7th apr 2021","peter james, view , agent,  properties"
2200000.0,sw11,5 beds,3 baths,1 reception,0.2 miles battersea park,no,no,no,yes,yes,no,no,no,no,yes,detached house,no,no,"listed on,  , 7th apr 2021","knight frank - battersea and riverside sales, view , agent,  properties"
1500000.0,n6,4 beds,2 baths,2 receptions,0.3 miles highgate,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 7th apr 2021","goldschmidt & howland - highgate, view , agent,  properties"
850000.0,sw4,2 beds,2 baths,1 reception,0.2 miles clapham common,no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","knight frank - wandsworth sales, view , agent,  properties"
1150000.0,sw18,4 beds,2 baths,2 receptions,0.4 miles earlsfield,no,no,no,yes,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 7th apr 2021","savills - wandsworth, view , agent,  properties"
735000.0,sw11,2 beds,1 bath,2 receptions,0.4 miles clapham junction,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","savills - battersea park, view , agent,  properties"
950000.0,nw10,3 beds,1 bath,1 reception,0.1 miles kensal green,yes,no,no,yes,yes,no,no,no,no,yes,terraced house,no,yes,"listed on,  , 7th apr 2021","richard bruce, view , agent,  properties"
900000.0,sw11,3 beds,2 baths,2 receptions,0.3 miles clapham junction,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","rochford stokes, view , agent,  properties"
625000.0,se14,4 beds,1 bath,1 reception,0.2 miles new cross,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","conran, view , agent,  properties"
1100000.0,e8,3 beds,1 bath,3 receptions,0.4 miles london fields,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 7th apr 2021","stirling ackroyd - hackney, view , agent,  properties"
900000.0,sw11,3 beds,2 baths,2 receptions,0.3 miles clapham junction,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","rochford stokes, view , agent,  properties"
625000.0,se14,4 beds,1 bath,1 reception,0.2 miles new cross,yes,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","conran, view , agent,  properties"
1100000.0,e8,3 beds,1 bath,3 receptions,0.4 miles london fields,no,no,no,yes,yes,no,no,no,no,yes,terrace house,no,no,"listed on,  , 7th apr 2021","stirling ackroyd - hackney, view , agent,  properties"
1100000.0,se1,3 beds,1 bath,1 reception,0.5 miles bermondsey,no,no,no,no,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 7th apr 2021","stirling ackroyd - london bridge, view , agent,  properties"
700000.0,se15,2 beds,1 bath,1 reception,0.3 miles queens road (peckham),no,no,no,yes,yes,no,no,no,no,yes,terraced house,no,no,"listed on,  , 6th apr 2021","purplebricks, head office, view , agent,  properties"
1425000.0,w6,4 beds,2 baths,,0.4 miles barons court,no,no,no,no,yes,no,no,no,no,yes,terraced house,yes,no,"listed on,  , 6th apr 2021","winkworth - fulham & parsons green, view , agent,  properties"
